# epoch 7000  H=6.4013 C=1.5147 HO=5.6180  A(t)=0
# epoch 31500  H=6.9540 C=1.4583 HO=6.1343  A(t)=35467
      2478  ].>.>.,[....[[..  5dab3ec83e8f2c5be1a694c95b5b1b00
      2371  ..].>.>.,[....[[  93e95dab3ec83e8f2c5be1a694c95b5b
      2274  .].>.>.,[....[[.  e95dab3ec83e8f2c5be1a694c95b5b1b
      2110  ,...[>....u..F.}  2c161c935b3e0815e1a175cdb346fc7d
      2017  ...].>.>.,[....[  cb93e95dab3ec83e8f2c5be1a694c95b
      1762  &.,.k.e....].>.>  26be2c2e6b8165ebcb93e95dab3ec83e
      1696  ....].>.>.,[....  ebcb93e95dab3ec83e8f2c5be1a694c9
      1679  4t...,...[>....u  347415b9ad2c161c935b3e0815e1a175
      1646  u&.,.k.e....].>.  7526be2c2e6b8165ebcb93e95dab3ec8
      1646  ,.k.e....].>.>.,  2c2e6b8165ebcb93e95dab3ec83e8f2c
# epoch 31750  H=7.0429 C=1.4619 HO=6.2423  A(t)=35837
       992  4t...s'.[[>....u  347415f90a7327a45b5b3ea215b48d75
       990  t...s'.[[>....u.  7415f90a7327a45b5b3ea215b48d7588
       980  ...s'.[[>....u..  15f90a7327a45b5b3ea215b48d7588a0
       920  ..s'.[[>....u..F  f90a7327a45b5b3ea215b48d7588a046
       824  I/.[[>...Kj.%..}  492fc65b5b3edf94144b6a0825c3f67d
       812  '.[[>8.tKu..F.}J  27a45b5b3e3815744b75888846fc7d4a
       798  e..]+]z.&1!...V.  65f3c35d2b5d7ace2631210d950156f6
       792  4t..Rs'.[[>...Ku  347415f9527327a45b5b3ea2f2b44b75
       788  .[[>...Kj.%..}k.  c65b5b3edf94144b6a0825c3f67d6b08
       786  t..Rs'.[[>...Ku.  7415f9527327a45b5b3ea2f2b44b7588
# epoch 32000  H=7.0725 C=1.4951 HO=6.2432  A(t)=36243
      3005  4t...,...[>....u  347415b9ad2c161c935b3e0815e1a175
      2988  ].>.>.,[.[..[[..  5dab3ec83e8f2c5be15b94c95b5b1b00
      2983  .].>.>.,[.[..[[.  e95dab3ec83e8f2c5be15b94c95b5b1b
      2952  ..].>.>.,[.[..[[  93e95dab3ec83e8f2c5be15b94c95b5b
      2868  ,...[>....u....}  2c161c935b3e0815e1a175cdb3e3fc7d
      2836  u....}I..u&.,_k.  75cdb3e3fc7d498bf67526be2c206b81
      2831  t...,...[>....u.  7415b9ad2c161c935b3e0815e1a175cd
      2781  ...].>.>.,[.[..[  cb93e95dab3ec83e8f2c5be15b94c95b
      2683  ...,...[>....u..  15b9ad2c161c935b3e0815e1a175cdb3
      2653  .u....}I..u&.,_k  a175cdb3e3fc7d498bf67526be2c206b
# epoch 32250  H=7.0236 C=1.5062 HO=6.1936  A(t)=36645
      2938  4t...,...[>....u  347415b9ad2c161c935b3e0815e1a175
      2742  ,...[>....u....}  2c161c935b3e0815e1a175cdb3e3fc7d
      2545  t...,...[>....u.  7415b9ad2c161c935b3e0815e1a175cd
      2384  .,...[>....u....  ad2c161c935b3e0815e1a175cdb3e3fc
      2330  ..,...[>....u...  b9ad2c161c935b3e0815e1a175cdb3e3
      2277  ].>.>.,[.[..[[..  5dab3ec83e8f2c5be15b94c95b5b1b00
      2267  ...,...[>....u..  15b9ad2c161c935b3e0815e1a175cdb3
      2159  ..].>.>.,[.[..[[  93e95dab3ec83e8f2c5be15b94c95b5b
      2073  .].>.>.,[.[..[[.  e95dab3ec83e8f2c5be15b94c95b5b1b
      2001  ...[>....u....}I  161c935b3e0815e1a175cdb3e3fc7d49
# epoch 32500  H=6.8291 C=1.3653 HO=6.0516  A(t)=37006
      2209  ].>.>.,[.[..[[..  5dab3ec83e8f2c5be15b94c95b5b1b00
      2108  4t...,...[>....u  347415b9ad2c161c935b3e0815e1a175
      2044  ,...[>....u....}  2c161c935b3e0815e1a175cdb3e3fc7d
      1721  t...,...[>....u.  7415b9ad2c161c935b3e0815e1a175cd
      1538  .].>.>.,[.[..[[.  e95dab3ec83e8f2c5be15b94c95b5b1b
      1515  ..].>.>.,[.[..[[  93e95dab3ec83e8f2c5be15b94c95b5b
      1429  ..,...[>....u...  b9ad2c161c935b3e0815e1a175cdb3e3
      1422  .,...[>....u....  ad2c161c935b3e0815e1a175cdb3e3fc
      1390  ...].>.>.,[.[..[  cb93e95dab3ec83e8f2c5be15b94c95b
      1312  ....].>.>.,[.[..  ebcb93e95dab3ec83e8f2c5be15b94c9
# epoch 32750  H=7.0036 C=1.3807 HO=6.1699  A(t)=37369
      3106  4t...,...[>....u  347415b99e2c881c935b3e08ade1a175
      3019  ......].>.>.,<.[  81d0ebcb93e95de63ec83e8f2c3ce15b
      2980  .....].>.>.,<.[.  d0ebcb93e95de63ec83e8f2c3ce15b94
      2975  .].>.>.,<.[..[[.  e95de63ec83e8f2c3ce15b94c95b5b1b
      2969  ..].>.>.,<.[..[[  93e95de63ec83e8f2c3ce15b94c95b5b
      2966  k......].>.>.,<.  6b81d0ebcb93e95de63ec83e8f2c3ce1
      2923  ...].>.>.,<.[..[  cb93e95de63ec83e8f2c3ce15b94c95b
      2893  ....].>.>.,<.[..  ebcb93e95de63ec83e8f2c3ce15b94c9
      2675  ,_k......].>.>.,  2c206b81d0ebcb93e95de63ec83e8f2c
      2626  _k......].>.>.,<  206b81d0ebcb93e95de63ec83e8f2c3c
# epoch 33000  H=7.0461 C=1.4367 HO=6.2113  A(t)=37790
      3159  .....].>.>.,<.].  d0ebcb93e95de63ec83e8f2c3ce15d94
      3126  ].>.>.,<.]..[[..  5de63ec83e8f2c3ce15d94c95b5b1b00
      3056  .].>.>.,<.]..[[.  e95de63ec83e8f2c3ce15d94c95b5b1b
      3032  ......].>.>.,<.]  81d0ebcb93e95de63ec83e8f2c3ce15d
      3007  ....].>.>.,<.]..  ebcb93e95de63ec83e8f2c3ce15d94c9
      2944  ...].>.>.,<.]..[  cb93e95de63ec83e8f2c3ce15d94c95b
      2928  ..].>.>.,<.]..[[  93e95de63ec83e8f2c3ce15d94c95b5b
      2506  4t...,...[>....u  347415b99e2c881c935b3e08ade1a175
      1932  ..,........].>.>  80b22cb4cf81d0ebcb93e95de63ec83e
      1818  ...[>....u....}I  881c935b3e08ade1a17502b3e3d47d49
# epoch 33250  H=6.9264 C=1.5046 HO=6.0421  A(t)=38214
      7164  ].>.>.,<.]..[[..  5de63ec83e8f2c3ce15d94c95b5b1b00
      6542  .].>.>.,<.]..[[.  e95de63ec83e8f2c3ce15d94c95b5b1b
      6108  ..].>.>.,<.]..[[  93e95de63ec83e8f2c3ce15d94c95b5b
      6080  ....].>.>.,<.]..  ebcb93e95de63ec83e8f2c3ce15d94c9
      6059  ......].>.>.,<.]  81d0ebcb93e95de63ec83e8f2c3ce15d
      6056  .....].>.>.,<.].  d0ebcb93e95de63ec83e8f2c3ce15d94
      5974  ...].>.>.,<.]..[  cb93e95de63ec83e8f2c3ce15d94c95b
      3031  4t...,...[>....u  347415b99e2c881c935b3e08ade1a175
      2997  k......].>.>.,<.  6b81d0ebcb93e95de63ec83e8f2c3ce1
      2676  ..,........].>.>  80b22cb4cf81d0ebcb93e95de63ec83e
# epoch 33500  H=7.1563 C=1.5744 HO=6.3056  A(t)=38450
      1823  .....].>.>.,<.].  d0ebcb93e95de63ec83e8f2c3ce15d94
      1816  ].>.>.,<.]..[[..  5de63ec83e8f2c3ce15d94c95b5b1b00
      1813  ....].>.>.,<.]..  ebcb93e95de63ec83e8f2c3ce15d94c9
      1629  ...].>.>.,<.]..[  cb93e95de63ec83e8f2c3ce15d94c95b
      1613  ..].>.>.,<.]..[[  93e95de63ec83e8f2c3ce15d94c95b5b
      1604  ......].>.>.,<.]  81d0ebcb93e95de63ec83e8f2c3ce15d
      1566  ?}O..S..,.r....]  3f7d4fb1c5530eec2c087209b3b3a05d
      1564  .].>.>.,<.]..[[.  e95de63ec83e8f2c3ce15d94c95b5b1b
      1562  t..2...[[>B.:KK.  74158832f595c65b5b3e42923a4b4bd9
      1561  4t..2...[[>B.:KK  3474158832f595c65b5b3e42923a4b4b
# epoch 33750  H=7.1792 C=1.5140 HO=6.3313  A(t)=38689
       909  ..]+]zL&1!...V.-  f3e05d2b5d7a4c2631210da90156f62d
       901  4t..2...[[>B.:KK  3474158832f595c65b5b3e42923a4b4b
       888  ......].>.>.,<.]  81d0ebcb93e95de63ec83e8f2c3ce15d
       843  u..,.J....0.].>.  7580b22cb44a81d0ebcb30e95de63ec8
       840  ..,.J....0.].>.>  80b22cb44a81d0ebcb30e95de63ec83e
       833  }..Mc..,i*R...]+  7db7084d630ee12c692a52b3cf015d2b
       826  .u..,.J....0.].>  f67580b22cb44a81d0ebcb30e95de63e
       820  ...i,..3.&B]+].=  f7930e692cc490330c26425d2b5df73d
       820  ....i,..3.&B]+].  92f7930e692cc490330c26425d2b5df7
       791  ,..3.&B]+].=....  2cc490330c26425d2b5df73d820203c8
# epoch 34000  H=7.2056 C=1.6006 HO=6.3498  A(t)=39130
       851  ..,.J....0.].>.>  80b22cb44a81d0ebcb30e95de63ec83e
       807  u..,.J....0.].>.  7580b22cb44a81d0ebcb30e95de63ec8
       806  .u..,.J....0.].>  f67580b22cb44a81d0ebcb30e95de63e
       728  ..F.}..4u&.,,I..  88a0461e7df7f8347526132c2c49c38a
       714  ...f:.}q.Rvbi,YA  0aea08663a177d71d7527662692c5941
       706  .F.}..4u&.,,I...  a0461e7df7f8347526132c2c49c38af3
       662  u..F.}..4u&.,,I.  7588a0461e7df7f8347526132c2c49c3
       658  [[>...Ku..F.}..4  5b5b3ea2f2b44b7588a0461e7df7f834
       632  .].>.>.,<.]..[[.  e95d843ec83e8f2c3ce15d04c95b5b1b
       630  ].>.>.,<.]..[[..  5d843ec83e8f2c3ce15d04c95b5b1b00
# epoch 34250  H=7.2163 C=1.6289 HO=6.3677  A(t)=39567
      1007  .[[>_..v)JX..}q.  c65b5b3e5f011e76294a589d977d71b3
       973  x.[[>_..v)JX..}q  78c65b5b3e5f011e76294a589d977d71
       947  )x.[[>_..v)JX..}  2978c65b5b3e5f011e76294a589d977d
       939  [[>_..v)JX..}q..  5b5b3e5f011e76294a589d977d71b390
       933  [>_..v)JX..}q.._  5b3e5f011e76294a589d977d71b3905f
       928  _)x.[[>_..v)JX..  202978c65b5b3e5f011e76294a589d97
       911  >_..v)JX..}q.._.  3e5f011e76294a589d977d71b3905f0e
       904  4t.F_)x.[[>_..v)  34741546202978c65b5b3e5f011e7629
       900  t.F_)x.[[>_..v)J  741546202978c65b5b3e5f011e76294a
       899  F_)x.[[>_..v)JX.  46202978c65b5b3e5f011e76294a589d
# epoch 34500  H=7.1858 C=1.5829 HO=6.3268  A(t)=40012
       978  .x.[[>....V.%..}  eb78145b5b3e82011ec056a4259d977d
       978  x.[[>....V.%..}q  78145b5b3e82011ec056a4259d977d71
       928  .[[>....V.%..}q.  145b5b3e82011ec056a4259d977d71c8
       916  t.._.x.[[>....V.  74158c20eb78145b5b3e82011ec056a4
       916  4t.._.x.[[>....V  3474158c20eb78145b5b3e82011ec056
       916  .._.x.[[>....V.%  158c20eb78145b5b3e82011ec056a425
       910  _.x.[[>....V.%..  20eb78145b5b3e82011ec056a4259d97
       906  ._.x.[[>....V.%.  8c20eb78145b5b3e82011ec056a4259d
       756  ..[>....u=...}IT  1c935b3e08d2e1a1753db3e3a97d4954
       722  4t..W...[[>...Du  347486cf57f5ac9c5b5b3ea2f2b44475
# epoch 34750  H=7.2067 C=1.5874 HO=6.3541  A(t)=40536
       967  4t..2...[[>..:Kq  3474d2ae32f595c65b5b3e9ccd3a4b71
       797  t..2...[[>..:Kq.  74d2ae32f595c65b5b3e9ccd3a4b71d9
       724  .x.[[>.k_V.mfQ.}  8678d75b5b3edf6b2056126d6651177d
       724  x.[[>.k_V.mfQ.}q  78d75b5b3edf6b2056126d6651177d71
       714  t.k..x.[[>.._V.m  74fe6bfc8678d75b5b3edf0c2056126d
       714  4t.k..x.[[>.._V.  3474fe6bfc8678d75b5b3edf0c205612
       712  ..x.[[>.k_V.mfQ.  fc8678d75b5b3edf6b2056126d665117
       711  4t.k..x.[[>.k_V.  3474fe6bfc8678d75b5b3edf6b205612
       692  k..x.[[>.k_V.mfQ  6bfc8678d75b5b3edf6b2056126d6651
       688  .[[>.k_V.mfQ.}q.  d75b5b3edf6b2056126d6651177d711c
# epoch 35000  H=7.2309 C=1.5592 HO=6.3842  A(t)=40914
       827  ....:.}q.Rvbi,Yp  0aea081f3a177d71d7527662692c5970
       773  q.Rvbi,Yp\.]+].x  71d7527662692c59705c915d2b5d8278
       772  }q.Rvbi,Yp\.]+].  7d71d7527662692c59705c915d2b5d82
       768  :.}q.Rvbi,Yp\.]+  3a177d71d7527662692c59705c915d2b
       766  .}q.Rvbi,Yp\.]+]  177d71d7527662692c59705c915d2b5d
       756  .Rvbi,Yp\.]+].x.  d7527662692c59705c915d2b5d82788e
       755  .]+.]..1!.V.V.]'  c35d2b8e5dce9331210d560156f65d27
       745  ..]+.]..1!.V.V.]  91c35d2b8e5dce9331210d560156f65d
       742  .:.}q.Rvbi,Yp\.]  1f3a177d71d7527662692c59705c915d
       739  ...:.}q.Rvbi,Yp\  ea081f3a177d71d7527662692c59705c
# epoch 35250  H=7.2397 C=1.5635 HO=6.3965  A(t)=41452
      1648  ..WO.,q..3.Y]+]\  dd80574fea2c71ac8133b1595d2b5d5c
      1642  .,q..3.Y]+]\...V  ea2c71ac8133b1595d2b5d5cce84d656
      1640  ,q..3.Y]+]\...V.  2c71ac8133b1595d2b5d5cce84d656e7
      1635  q..3.Y]+]\...V..  71ac8133b1595d2b5d5cce84d656e71a
      1605  .WO.,q..3.Y]+]\.  80574fea2c71ac8133b1595d2b5d5cce
      1556  O.,q..3.Y]+]\...  4fea2c71ac8133b1595d2b5d5cce84d6
      1540  WO.,q..3.Y]+]\..  574fea2c71ac8133b1595d2b5d5cce84
      1295  ...WO.,q..3.Y]+]  afdd80574fea2c71ac8133b1595d2b5d
      1294  }...WO.,q..3.Y]+  7dafdd80574fea2c71ac8133b1595d2b
      1143  .1...[[>....u..F  12318ac9a45b5b3e1015ead375029546
# epoch 35500  H=7.2360 C=1.5777 HO=6.3759  A(t)=41840
       732  .Y]+]\...V..3V2.  b1595d2b5d5cce84d656e71a3356328f
       727  Y]+]\...V..3V2..  595d2b5d5cce84d656e71a3356328fc1
       711  ,q..3.Y]+]\...V.  2c71ac8133b1595d2b5d5cce84d656e7
       697  3.Y]+]\...V..3V2  33b1595d2b5d5cce84d656e71a335632
       692  ]\...V..3V2.....  5d5cce84d656e71a3356328fc114049a
       691  .,q..3.Y]+]\...V  ea2c71ac8133b1595d2b5d5cce84d656
       684  ]+]\...V..3V2...  5d2b5d5cce84d656e71a3356328fc114
       684  +]\...V..3V2....  2b5d5cce84d656e71a3356328fc11404
       683  ].>.>.,<.]...[t.  5da43e953ed22c3ce15d94c9ca5b7400
       680  O.G...HTW&$.(...  4f8e47edd1844854572624ad28999901
# epoch 35750  H=7.2395 C=1.5776 HO=6.3798  A(t)=42343
      1056  ...vW].>_>.,<.].  d096cb76575d1c3e5f3e8f2c3cc35d94
      1051  ....vW].>_>.,<.]  81d096cb76575d1c3e5f3e8f2c3cc35d
      1034  .vW].>_>.,<.].0.  cb76575d1c3e5f3e8f2c3cc35d943098
       925  QI,......vW].>_>  51492c8b0981d096cb76575d1c3e5f3e
       921  ..vW].>_>.,<.].0  96cb76575d1c3e5f3e8f2c3cc35d9430
       917  .QI,......vW].>_  9f51492c8b0981d096cb76575d1c3e5f
       907  vW].>_>.,<.].0..  76575d1c3e5f3e8f2c3cc35d94309808
       901  .}....QI,......v  d47ded8bd19f51492c8b0981d096cb76
       891  ..QI,......vW].>  d19f51492c8b0981d096cb76575d1c3e
       872  ].>_>.,<.].0....  5d1c3e5f3e8f2c3cc35d943098081b00
# epoch 36000  H=7.2281 C=1.5706 HO=6.3579  A(t)=42801
      1404  [>..7.u....}bY.x  5b3eacad379375c1b3e3d47d6259f678
      1390  ..]R>.>.,."]..[[  93e95d523ebb3e142c14225df38c5b5b
      1388  ]R>.>.,."]..[[r.  5d523ebb3e142c14225df38c5b5b7200
      1380  ...]R>.>.,."]..[  cb93e95d523ebb3e142c14225df38c5b
      1353  .]R>.>.,."]..[[r  e95d523ebb3e142c14225df38c5b5b72
      1350  ,...q$...]R>.>.,  2cb485dc7124cb93e95d523ebb3e142c
      1303  $...]R>.>.,."]..  24cb93e95d523ebb3e142c14225df38c
      1302  q$...]R>.>.,."].  7124cb93e95d523ebb3e142c14225df3
      1299  ..q$...]R>.>.,."  85dc7124cb93e95d523ebb3e142c1422
      1298  .q$...]R>.>.,."]  dc7124cb93e95d523ebb3e142c14225d
# epoch 36250  H=7.1831 C=1.4809 HO=6.3375  A(t)=43182
      2982  7w.V.....[>..7.u  3777dc56ffe6881c935b3eacad379375
      2690  [>..7.u(...}bY.x  5b3eacad37937528b3e3d47d6259f678
      2670  >..7.u(...}bY.x.  3eacad37937528b3e3d47d6259f67880
      2659  .,....$...]R>>>.  b22cb485dc0a24cb93e95d523e3e3e14
      2654  .7.u(...}bY.x..,  ad37937528b3e3d47d6259f67880b22c
      2652  ..7.u(...}bY.x..  acad37937528b3e3d47d6259f67880b2
      2651  }bY.x..,....$...  7d6259f67880b22cb485dc0a24cb93e9
      2651  bY.x..,....$...]  6259f67880b22cb485dc0a24cb93e95d
      2647  ..,....$...]R>>>  80b22cb485dc0a24cb93e95d523e3e3e
      2626  (...}bY.x..,....  28b3e3d47d6259f67880b22cb485dc0a
# epoch 36500  H=7.0407 C=1.5390 HO=6.1679  A(t)=43532
      3177  .u(...}bY.x..,..  937528b3e3d47d6259f67880b22cb485
      3140  7.u(...}bY.x..,.  37937528b3e3d47d6259f67880b22cb4
      3093  ...}bY.x..,....$  b3e3d47d6259f67880b22cb485dc0a24
      3072  .[>..7.u(...}bY.  935b3eacad37937528b3e3d47d6259f6
      3070  (...}bY.x..,....  28b3e3d47d6259f67880b22cb485dc0a
      3061  ...[>..7.u(...}b  881c935b3eacad37937528b3e3d47d62
      2991  ..}bY.x..,....$.  e3d47d6259f67880b22cb485dc0a24cb
      2988  [>..7.u(...}bY.x  5b3eacad37937528b3e3d47d6259f678
      2981  ..[>..7.u(...}bY  1c935b3eacad37937528b3e3d47d6259
      2966  .]R>>>.,."]..[[r  e95d523e3e3e142c14225df38c5b5b72
# epoch 36750  H=6.9833 C=1.5558 HO=6.0634  A(t)=43813
      2721  ..]R>>>.,."]..[[  93e95d523e3e3e142c14225df38c5b5b
      2647  ]R>>>.,."]..[[r.  5d523e3e3e142c14225df38c5b5b72fc
      2614  .]R>>>.,."]..[[r  e95d523e3e3e142c14225df38c5b5b72
      2487  ...]R>>>.,."]..[  cb93e95d523e3e3e142c14225df38c5b
      2270  .u(...}bY.x..,..  937528b3e3d47d6259f67880b22cb485
      2117  ..[>..7.u(...}bY  1c935b3eacad37937528b3e3d47d6259
      2089  7.u(...}bY.x..,.  37937528b3e3d47d6259f67880b22cb4
      2073  ...[>..7.u(...}b  881c935b3eacad37937528b3e3d47d62
      2060  >>.,."]..[[r....  3e3e142c14225df38c5b5b72fc860100
      1995  R>>>.,."]..[[r..  523e3e3e142c14225df38c5b5b72fc86
# epoch 37000  H=6.9336 C=1.6240 HO=5.9740  A(t)=44093
      1362  7w.V.....[>..7.u  3777dc56ffe6881c935b3eacad379375
      1278  w.V.....[>..7.u(  77dc56ffe6881c935b3eacad37937528
      1230  .V.....[>..7.u(.  dc56ffe6881c935b3eacad37937528b3
      1128  ]R>>>.,."]..[[r.  5d523e3e3e142c14225df38c5b5b72fc
      1109  .$...]R>>>.,."].  0a24cb93e95d523e3e3e142c14225df3
      1078  ...]R>>>.,."]..[  cb93e95d523e3e3e142c14225df38c5b
      1056  ....[>..7.u(...}  e6881c935b3eacad37937528b3e3d47d
      1013  .]R>>>.,."]..[[r  e95d523e3e3e142c14225df38c5b5b72
       971  .[>..7.u(...}bY.  935b3eacad37937528b3e3d47d6259f6
       955  ..]R>>>.,."]..[[  93e95d523e3e3e142c14225df38c5b5b
# epoch 37250  H=6.9091 C=1.6304 HO=5.9611  A(t)=44425
      1001  }bY.x..,....$...  7d6259f67880b22cb485dc0a24cb93e9
      1000  bY.x..,....$...]  6259f67880b22cb485dc0a24cb93e95d
       822  Y.x..,....$...]R  59f67880b22cb485dc0a24cb93e95d52
       803  .}bY.x..,....$..  d47d6259f67880b22cb485dc0a24cb93
       738  ...]R>>>.,."]..[  cb93e95d523e3e3e142c14225df38c5b
       725  .$...]R>>>.,."].  0a24cb93e95d523e3e3e142c14225df3
       717  ..]R>>>.,."]..[[  93e95d523e3e3e142c14225df38c5b5b
       697  ..$...]R>>>.,."]  dc0a24cb93e95d523e3e3e142c14225d
       666  .w[[>.....aR..}q  cc775b5b3ef181bd19d961520c177d71
       646  [[>.....aR..}q.R  5b5b3ef181bd19d961520c177d71d752
# epoch 37500  H=6.9536 C=1.5338 HO=6.0535  A(t)=45027
      5823  4tb._.x.[[>.O..V  347462c120b878de5b5b3e824f1ec056
      5718  ,z...)5]+K...5c]  2c7af9c3a229355d2b4b8ac99835635d
      5426  z...)5]+K...5c].  7af9c3a229355d2b4b8ac99835635d06
      5413  tb._.x.[[>.O..V.  7462c120b878de5b5b3e824f1ec056f1
      5038  7,z...)5]+K...5c  372c7af9c3a229355d2b4b8ac9983563
      5038  5]+K...5c].<.x..  355d2b4b8ac99835635d063cd27801d8
      5020  ]+K...5c].<.x...  5d2b4b8ac99835635d063cd27801d8f1
      4971  .)5]+K...5c].<.x  a229355d2b4b8ac99835635d063cd278
      4952  #7,z...)5]+K...5  23372c7af9c3a229355d2b4b8ac99835
      4947  b._.x.[[>.O..V.%  62c120b878de5b5b3e824f1ec056f125
# epoch 37750  H=6.9019 C=1.5358 HO=6.0169  A(t)=45408
      4559  ,z...)5]+K...5c]  2c7af9c3a229355d2b4b8ac99835635d
      4515  4tb._.x.[[>.O..V  347462c120b878de5b5b3e824f1ec056
      4409  #7,z...)5]+K...5  23372c7af9c3a229355d2b4b8ac99835
      4325  ]+K...5c].<.x...  5d2b4b8ac99835635d063cd27801d8f1
      4315  5]+K...5c].<.x..  355d2b4b8ac99835635d063cd27801d8
      4234  .#7,z...)5]+K...  c023372c7af9c3a229355d2b4b8ac998
      4140  .)5]+K...5c].<.x  a229355d2b4b8ac99835635d063cd278
      4103  7,z...)5]+K...5c  372c7af9c3a229355d2b4b8ac9983563
      4102  ...)5]+K...5c].<  f9c3a229355d2b4b8ac99835635d063c
      4091  z...)5]+K...5c].  7af9c3a229355d2b4b8ac99835635d06
# epoch 38000  H=6.8815 C=1.5339 HO=6.0089  A(t)=45641
      2337  4tb._.x.[[>.O..V  347462c120b878de5b5b3e824f1ec056
      2036  [[>.O..V.%..}q-.  5b5b3e824f1ec056f1259d977d712df4
      2009  ..V.%..}q-..#7,z  1ec056f1259d977d712df4c023372c7a
      1982  ,z...)5]+K...5c]  2c7af9c3a229355d2b4b8ac99835635d
      1979  .5c].<.x........  9835635d063cd27801d8f107a60d0101
      1939  ]+K...5c].<.x...  5d2b4b8ac99835635d063cd27801d8f1
      1886  tb._.x.[[>.O..V.  7462c120b878de5b5b3e824f1ec056f1
      1875  [>.O..V.%..}q-..  5b3e824f1ec056f1259d977d712df4c0
      1822  z...)5]+K...5c].  7af9c3a229355d2b4b8ac99835635d06
      1806  .[[>.O..V.%..}q-  de5b5b3e824f1ec056f1259d977d712d
# epoch 38250  H=6.9137 C=1.5336 HO=6.0439  A(t)=45907
      1588  }q-..#7,z...)5]+  7d712df4c023372c7af9c3a229355d2b
      1463  #7,z...)5]+K...5  23372c7af9c3a229355d2b4b8ac99835
      1337  .#7,z...)5]+K...  c023372c7af9c3a229355d2b4b8ac998
      1305  4tb._.x.[[>.O..V  347462c120b878de5b5b3e824f1ec056
      1292  .}q-..#7,z...)5]  977d712df4c023372c7af9c3a229355d
      1286  ]+K...5c].<.x...  5d2b4b8ac99835635d063cd27801d8f1
      1250  5]+K...5c].<.x..  355d2b4b8ac99835635d063cd27801d8
      1193  ..}q-..#7,z...)5  9d977d712df4c023372c7af9c3a22935
      1191  q-..#7,z...)5]+K  712df4c023372c7af9c3a229355d2b4b
      1149  ..V.%..}q-..#7,z  1ec056f1259d977d712df4c023372c7a
# epoch 38500  H=6.9559 C=1.5474 HO=6.0828  A(t)=46358
      1114  4tb._.x.[[>.O..V  347462c120b878de5b5b3e824f1ec056
       984  .,.x...X..]R>>>.  b22cbc780d0a095893e95d523e3e3e9a
       984  ..,.x...X..]R>>>  80b22cbc780d0a095893e95d523e3e3e
       982  ,.x...X..]R>>>.,  2cbc780d0a095893e95d523e3e3e9a2c
       959  x..,.x...X..]R>>  7880b22cbc780d0a095893e95d523e3e
       946  .V.%..}q-..#7,z.  c056f1259d977d712df4c023372c7af9
       942  ..V.%..}q-..#7,z  1ec056f1259d977d712df4c023372c7a
       940  x...X..]R>>>.,."  780d0a095893e95d523e3e3e9a2c1422
       922  .x...X..]R>>>.,.  bc780d0a095893e95d523e3e3e9a2c14
       909  .x..,.x...X..]R>  f67880b22cbc780d0a095893e95d523e
# epoch 38750  H=6.9461 C=1.5960 HO=6.0700  A(t)=46775
       967  [[>.O....%..}q-.  5b5b3e824f1ec09ba4259d1d7d712df4
       959  [>.O....%..}q-.D  5b3e824f1ec09ba4259d1d7d712df444
       767  >.O....%..}q-.D#  3e824f1ec09ba4259d1d7d712df44423
       739  2.,..:K.]+.z/&t!  32e02c82013a4bf35d2b9e7a2f267421
       737  .,..:K.]+.z/&t!.  e02c82013a4bf35d2b9e7a2f2674210d
       731  %..}q-..#7,z...)  259d977d712df4c023372c7af9c3a229
       713  ,..:K.]+.z/&t!.M  2c82013a4bf35d2b9e7a2f2674210d4d
       709  .[[>.O....%..}q-  a25b5b3e824f1ec09ba4259d1d7d712d
       708  .]+.z/&t!.M...].  f35d2b9e7a2f2674210d4d0195f65d08
       708  .%..}q-.D#7,z...  a4259d1d7d712df44423372c7a1ec3a2
# epoch 39000  H=6.9590 C=1.6079 HO=6.0740  A(t)=47221
       929  4t.k#Kx.[[>~k_V.  3474dc6b234b78d75b5b3e7e6b205612
       913  t.k#Kx.[[>~k_V..  74dc6b234b78d75b5b3e7e6b205612ee
       837  Kx.[[>~k_V..6.r}  4b78d75b5b3e7e6b205612ee3687727d
       799  x.[[>~k_V..6.r}.  78d75b5b3e7e6b205612ee3687727d85
       796  .#7,.k..c5]+K...  c023372cff6bc3a263355d2b4b8ac998
       792  ..#7,.k..c5]+K..  f4c023372cff6bc3a263355d2b4b8ac9
       777  .k#Kx.[[>~k_V..6  dc6b234b78d75b5b3e7e6b205612ee36
       777  ,.k..c5]+K...5c]  2cff6bc3a263355d2b4b8ac99835635d
       769  ..c5]+K...5c]...  c3a263355d2b4b8ac99835635d06f5a6
       766  .[[>~k_V..6.r}..  d75b5b3e7e6b205612ee3687727d8507
# epoch 39250  H=6.9765 C=1.6314 HO=6.0830  A(t)=47653
       910  4tb.R.x%[[>.O..V  347462cc52b878255b5b3e0f4f1ec556
       908  tb.R.x%[[>.O..V.  7462cc52b878255b5b3e0f4f1ec556f1
       882  b.R.x%[[>.O..V.%  62cc52b878255b5b3e0f4f1ec556f125
       868  x%[[>.O..V.%.6}q  78255b5b3e0f4f1ec556f125b3367d71
       846  .x%[[>.O..V.%.6}  b878255b5b3e0f4f1ec556f125b3367d
       844  R.x%[[>.O..V.%.6  52b878255b5b3e0f4f1ec556f125b336
       836  .R.x%[[>.O..V.%.  cc52b878255b5b3e0f4f1ec556f125b3
       834  [[>.O..V~%..}q-.  5b5b3e824f94c0567e251c977d712df4
