# epoch 12750  H=6.3475 C=1.1832 HO=5.8193  A(t)=0
       822  .;.T..>....}.,]m  d53ba45495e53e0f84bcab7d072c5d6d
       805  ......;.T..>....  dad3bbbb94d53ba45495e53e0f84bcab
       805  A`.:#.....T,.S..  41608e3a2307f79b1bec542ce75308fb
       803  `.:#.....T,.S...  608e3a2307f79b1bec542ce75308fbbf
       802  ...(E.>PEw.}),].  0aabe528451c3e504577f57d292c5d97
# epoch 45500  H=7.5906 C=1.2536 HO=7.0691  A(t)=56254
       764  A}.,].D.{...2...  417dad2c5dcb441e7b0888a632e4ba11
       757  ..g.;%.v.[9...!>  8ba067ea3b25d276ce5b3998acd3213e
       752  }.,].D.{...2...R  7dad2c5dcb441e7b0888a632e4ba1152
       723  ...g.;%.v.[9...!  0d8ba067ea3b25d276ce5b3998acd321
       718  ...)N]^.H.gg....  dde599294e5d5e93488b6767edf6128b
       712  .},.....)N]^.H.g  da7d2cce9cdde599294e5d5e93488b67
       711  ?...g.;%.v.[9...  3f0d8ba067ea3b25d276ce5b3998acd3
       711  .?...g.;%.v.[9..  103f0d8ba067ea3b25d276ce5b3998ac
       710  },.....)N]^.H.gg  7d2cce9cdde599294e5d5e93488b6767
       691  .sL.E.G?...g.;..  0c734c0a450e473f0d8b0d67ea3b98d2
# epoch 45750  H=7.5933 C=1.2895 HO=7.0669  A(t)=56737
       675  .;..@j>....}.,].  d53bdec8406a3e099886ab7d142c5de6
       666  .[.fX|.n8i..5.r.  c45b0366587c126e38690ff3358472ef
       650  [.fX|.n8i..5.r..  5b0366587c126e38690ff3358472ef11
       575  ..@j>....}.,]...  dec8406a3e099886ab7d142c5de610cd
       569  ....(E8>\...}.,]  a60ae7e52845383e5c9cc18c7dc52c5d
       565  .).]./H.g..B.Y..  9929865dc82f488b67d1f242b759cecc
       565  ).]./H.g..B.Y..H  29865dc82f488b67d1f242b759cecc48
       563  .@j>....}.,]...D  c8406a3e099886ab7d142c5de610cd44
       547  .Ip....[....S...  8849701518ff105bbd8ffa8253df87ad
       543  ...Ip....[....S.  da078849701518ff105bbd8ffa8253df
# epoch 46000  H=7.5619 C=1.2727 HO=7.0348  A(t)=57182
       973  (E.>PEw.}),]...v  28451c3e504577f57d292c5d970f8e76
       971  E.>PEw.}),]...v.  451c3e504577f57d292c5d970f8e76d9
       959  >PEw.}),]...v.y7  3e504577f57d292c5d970f8e76d97937
       949  .>PEw.}),]...v.y  1c3e504577f57d292c5d970f8e76d979
       943  .(E.>PEw.}),]...  e528451c3e504577f57d292c5d970f8e
       943  PEw.}),]...v.y7.  504577f57d292c5d970f8e76d979371e
       915  Ew.}),]...v.y7..  4577f57d292c5d970f8e76d979371ee1
       847  ....(E.>PEw.}),]  ee0aabe528451c3e504577f57d292c5d
       837  w.}),]...v.y7...  77f57d292c5d970f8e76d979371ee1e5
       837  ...(E.>PEw.}),].  0aabe528451c3e504577f57d292c5d97
# epoch 46250  H=7.5578 C=1.2897 HO=7.0246  A(t)=57639
       859  }),]...v...6.P.]  7d292c5d970fe676d9cff536f350ad5d
       805  ..>..w.}),]...v.  171c3e919c77f57d292c5d970fe676d9
       740  .}),]...v...6.P.  f57d292c5d970fe676d9cff536f350ad
       691  ..(E.>PEw.}),]..  abe528451c3e504577f57d292c5d970f
       667  w.}),]...v...6.P  77f57d292c5d970fe676d9cff536f350
       655  ...(E.>PEw.}),].  0aabe528451c3e504577f57d292c5d97
       649  ..iM...P.......?  00fc694dac13d4500ca1910a83f4163f
       635  ...iM...P.......  0000fc694dac13d4500ca1910a83f416
       633  .(E.>PEw.}),]...  e528451c3e504577f57d292c5d970f8e
       632  .>P...}),].....y  1c3e5019a5f57d292c5d970f2ef2d079
# epoch 46500  H=7.5754 C=1.2902 HO=7.0435  A(t)=58039
       785  [.b.|...".On..:.  5bd962bb7cc3dfec22a44f6e980f3ad5
       785  .[.b.|...".On..:  035bd962bb7cc3dfec22a44f6e980f3a
       731  .E.G?x..g.;....[  0a450e473f788b0d67ea3b98e0cc9e5b
       729  ..E.G?x..g.;....  9a0a450e473f788b0d67ea3b98e0cc9e
       729  P..E.G?x..g.;...  509a0a450e473f788b0d67ea3b98e0cc
       728  }.,]{q..)...I9.<  7d142c5d7b71941729a415ac4939153c
       728  ,]{q..)...I9.<..  2c5d7b71941729a415ac4939153c160f
       728  .,]{q..)...I9.<.  142c5d7b71941729a415ac4939153c16
       726  .>\SZ.},.....)N]  f63e5c535ada7d2cce9cdd8799294e5d
       726  SZ.},.....)N]^.H  535ada7d2cce9cdd8799294e5d5e9348
# epoch 46750  H=7.5768 C=1.2954 HO=7.0454  A(t)=58535
       901  >...C}.,]....s..  3e8ec40c437de22c5dd9f80dc97388a2
       887  ..(E.>PE&.}),]..  abe52845f03e504526f57d292c5d970f
       886  r>...C}.,]....s.  723e8ec40c437de22c5dd9f80dc97388
       885  .p...(E.>PE&.}),  86700aabe52845f03e504526f57d292c
       885  p...(E.>PE&.}),]  700aabe52845f03e504526f57d292c5d
       883  ...(E.>PE&.}),].  0aabe52845f03e504526f57d292c5d97
       865  .....[...`..p...  eea6ddb3925bcc059d608586700aabe5
       848  `..p...(E.>PE&.}  608586700aabe52845f03e504526f57d
       847  ..p...(E.>PE&.})  8586700aabe52845f03e504526f57d29
       844  .`..p...(E.>PE&.  9d608586700aabe52845f03e504526f5
# epoch 47000  H=7.6075 C=1.2739 HO=7.0800  A(t)=58930
       892  5"3},..$n.uL]1D1  3522337d2c0a92246e1c754c5d314431
       876  "3},..$n.uL]1D1.  22337d2c0a92246e1c754c5d31443180
       856  .5"3},..$n.uL]1D  913522337d2c0a92246e1c754c5d3144
       855  >.5"3},..$n.uL]1  3e913522337d2c0a92246e1c754c5d31
       820  .P.>.5"3},..$n.u  eb50d53e913522337d2c0a92246e1c75
       773  .>.5"3},..$n.uL]  d53e913522337d2c0a92246e1c754c5d
       752  3},..$n.uL]1D1..  337d2c0a92246e1c754c5d314431808d
       748  ..P.>.5"3},..$n.  05eb50d53e913522337d2c0a92246e1c
       746  P.>.5"3},..$n.uL  50d53e913522337d2c0a92246e1c754c
       744  ...P.>.5"3},..$n  f805eb50d53e913522337d2c0a92246e
# epoch 47250  H=7.6026 C=1.3059 HO=7.0688  A(t)=59414
       743  p...(E.>PEw.}),]  7018abe528451c3e504577f57d292c5d
       737  ...(E.>PEw.}),].  18abe528451c3e504577f57d292c5d97
       658  .(E.>PEw.}),]...  e528451c3e504577f57d292c5d97cd8e
       657  .6.>....}),]...v  8b36e73e989c83f57d292c5d970fe676
       656  ..(E.>PEw.}),]..  abe528451c3e504577f57d292c5d97cd
       638  .?.....>w...}.,]  843fcefa9ea5b73e77e78fa47dd52c5d
       638  ?.....>w...}.,].  3fcefa9ea5b73e77e78fa47dd52c5dca
       635  .>....}),]...v..  e73e989c83f57d292c5d970fe676d9cf
       632  l.?.....>w...}.,  6c843fcefa9ea5b73e77e78fa47dd52c
       625  Z[.U.V..#.d..6.>  5a5b9055985685e4230a64e58b36e73e
# epoch 47500  H=7.5970 C=1.2553 HO=7.0704  A(t)=59814
       957  N....5..n._..?.p  4e0f0c0ddf35baef6ef52087133fce70
       945  ....5..n._..?.p.  0f0c0ddf35baef6ef52087133fce709e
       941  ...5..n._..?.p..  0c0ddf35baef6ef52087133fce709e0d
       864  .....Rd...0.:..[  ff97c906de52648096c0308d3a0dd95b
       864  ?.....Rd...0.:..  3fff97c906de52648096c0308d3a0dd9
       853  .:..[.N....5..n.  8d3a0dd95b0b4e0f0c0ddf35baef6ef5
       852  ...Rd...0.:..[.N  c906de52648096c0308d3a0dd95b0b4e
       850  ....Rd...0.:..[.  97c906de52648096c0308d3a0dd95b0b
       845  .[.N....5..n._..  d95b0b4e0f0c0ddf35baef6ef5208713
       843  :..[.N....5..n._  3a0dd95b0b4e0f0c0ddf35baef6ef520
# epoch 47750  H=7.6010 C=1.2801 HO=7.0814  A(t)=60332
       822  .....]..H.g.}B..  ddbc99f5865dc8cc489467d17d42b78b
       822  ......]..H.g.}B.  dcddbc99f5865dc8cc489467d17d42b7
       811  ...]..H.g.}B....  99f5865dc8cc489467d17d42b78beccc
       764  .Z.},.......]..H  e95aa17d2ca9dcddbc99f5865dc8cc48
       764  },.......]..H.g.  7d2ca9dcddbc99f5865dc8cc489467d1
       764  ,.......]..H.g.}  2ca9dcddbc99f5865dc8cc489467d17d
       752  .......]..H.g.}B  a9dcddbc99f5865dc8cc489467d17d42
       748  Z.},.......]..H.  5aa17d2ca9dcddbc99f5865dc8cc4894
       731  ....]..H.g.}B...  bc99f5865dc8cc489467d17d42b78bec
       728  .>w...}.,]......  b73e77e78fa47dd52c5dca91b6d183e6
# epoch 48000  H=7.6233 C=1.2687 HO=7.1055  A(t)=60892
       973  }6,]..A...I{n.,g  7d362c5d041541170ca4497b6ed42c67
       963  6,]..A...I{n.,gr  362c5d041541170ca4497b6ed42c6772
       875  o.[.b1#...".On..  6f035bd9623123e1dfd222a44f6e980f
       733  .}6,]..A...I{n.,  c37d362c5d041541170ca4497b6ed42c
       710  ..$}P,]m..DE....  e9bc247d502c5d6dcbcd44459ccdb4e8
       683  y..}6,]..A...I{n  79a8c37d362c5d041541170ca4497b6e
       667  ..}6,]..A...I{n.  a8c37d362c5d041541170ca4497b6ed4
       645  ........3.[..Nu.  8afb96daeceed6a533e55b0d054e7585
       629  >My..}6,]..A...I  3e4d79a8c37d362c5d041541170ca449
       627  .>My..}6,]..A...  a03e4d79a8c37d362c5d041541170ca4
# epoch 48250  H=7.6436 C=1.2428 HO=7.1189  A(t)=61337
       882  .W.}c,]D...`.\..  cd57957d632c5d44ff171760a55c88ff
       864  .G...>..W.}c,]D.  8e47fc9d9a3edacd57957d632c5d44ff
       826  ..G...>..W.}c,]D  c98e47fc9d9a3edacd57957d632c5d44
       823  W.}c,]D...`.\...  57957d632c5d44ff171760a55c88ffd4
       812  :..G...>..W.}c,]  3ac98e47fc9d9a3edacd57957d632c5d
       806  >..W.}c,]D...`.\  3edacd57957d632c5d44ff171760a55c
       802  G...>..W.}c,]D..  47fc9d9a3edacd57957d632c5d44ff17
       792  ..W.}c,]D...`.\.  dacd57957d632c5d44ff171760a55c88
       747  .EO`?...g.;%.vT[  0a454f603f0d15a067ea3b25d276545b
       736  E.>\...}.,].T.v.  45113e5c9cd01e7dce2c5dc2548e7686
# epoch 48500  H=7.6407 C=1.2106 HO=7.1144  A(t)=61780
       821  >..W.}c,]D...`.\  3edacd57957d632c5d44ff171760a55c
       813  ..W.}c,]D...`.\.  dacd57957d632c5d44ff171760a55c88
       811  .W.}c,]D...`.\..  cd57957d632c5d44ff171760a55c88ff
       795  ,]D...`.\.....87  2c5d44ff171760a55c88ffd49fd23837
       771  ..Spp..ZA....7._  10d5537070ad835a41cbb5ffbe37ba5f
       769  }c,]D...`.\.....  7d632c5d44ff171760a55c88ffd49fd2
       761  ]D...`.\.....87A  5d44ff171760a55c88ffd49fd2383741
       759  c,]D...`.\.....8  632c5d44ff171760a55c88ffd49fd238
       749  D...`.\.....87A.  44ff171760a55c88ffd49fd2383741e0
       739  ...`.\.....87A..  ff171760a55c88ffd49fd2383741e00d
# epoch 48750  H=7.6335 C=1.2482 HO=7.1195  A(t)=62246
      1014  p.l.(q.>.E..}),]  70f26ce52871b83ef64505f57d292c5d
      1002  up.l.(q.>.E..}),  7570f26ce52871b83ef64505f57d292c
       907  .G?x.Zg.;....[.,  0e473f78bd5a67ea3b98e0fe9e5bda2c
       791  `Cup.l.(q.>.E..}  60437570f26ce52871b83ef64505f57d
       777  Cup.l.(q.>.E..})  437570f26ce52871b83ef64505f57d29
       775  S...G?x.Zg.;....  530a800e473f78bd5a67ea3b98e0fe9e
       774  ..G?x.Zg.;....[.  800e473f78bd5a67ea3b98e0fe9e5bda
       774  ...G?x.Zg.;....[  0a800e473f78bd5a67ea3b98e0fe9e5b
       773  .`Cup.l.(q.>.E..  e860437570f26ce52871b83ef64505f5
       727  .S...G?x.Zg.;...  ee530a800e473f78bd5a67ea3b98e0fe
# epoch 49000  H=7.6380 C=1.2381 HO=7.1162  A(t)=62660
       830  >..Z.},...m...].  3eefe95aa17d2ca9dcdd6d99f50f5de0
       824  ...!>..Z.},...m.  c9acb6213eefe95aa17d2ca9dcdd6d99
       812  !>..Z.},...m...]  213eefe95aa17d2ca9dcdd6d99f50f5d
       810  .!>..Z.},...m...  b6213eefe95aa17d2ca9dcdd6d99f50f
       810  ..!>..Z.},...m..  acb6213eefe95aa17d2ca9dcdd6d99f5
       764  cUH.k......l.G?.  635548966ba116c593ee0a6c02473f87
       760  ,cUH.k......l.G?  2c635548966ba116c593ee0a6c02473f
       749  .....Rd...0.:..[  ff97c906de52648096c0308d3a0dd95b
       749  ?.....Rd...0.:..  3fff97c906de52648096c0308d3a0dd9
       740  .....>bSS.},b...  da1adfabf63e625353da7d2c629cdd10
